,Inventory,ORDER_SUM,Stock,goods_code,ito,ito_day,stockout,time,产品定位,商品价值损耗成本,商品名称,库存管理成本,日期,箱价,缺货成本,缺货率,订货仓库,订货箱数,资金占用成本,销售额
9,3.0,32.0,35.0,06850,0.8421052631578947,1.1875,0.0,2019-12-25,,2.625,百香果（盒）,0.3325,2019-12-09,17.5,0.0,0.0,102.0,32.0,52.815,560.0
10,84.0,45.0,129.0,65770,0.2112676056338028,4.733333333333333,0.0,2019-12-25,,472.5,冰糖橙,11.981250000000001,2019-12-09,112.5,0.0,0.0,102.0,45.0,9506.7,5062.5
11,14.0,147.0,161.0,07600,0.84,1.1904761904761905,0.0,2019-12-25,,77.0,菲律宾凤梨,9.625,2019-12-09,110.0,0.0,0.0,102.0,147.0,1549.24,16170.0
12,1.0,19.0,20.0,12190,0.9047619047619048,1.1052631578947367,0.0,2019-12-25,,3.5,龙珠果,0.735,2019-12-09,70.0,0.0,0.0,102.0,19.0,70.42,1330.0
13,2.0,7.0,9.0,01270,0.6363636363636364,1.5714285714285714,0.0,2019-12-25,,5.5040000000000004,冰糖木瓜,0.30272,2019-12-09,55.04,0.0,0.0,102.0,7.0,110.74048,385.28
14,8.0,4.0,12.0,07340,0.2,5.0,0.0,2019-12-25,,36.0,火参果,0.9,2019-12-09,90.0,0.0,0.0,102.0,4.0,724.32,360.0
15,25.0,73.0,98.0,07300,0.5934959349593496,1.6849315068493151,0.0,2019-12-25,,125.0,蜜宝红心火龙果,6.15,2019-12-09,100.0,0.0,0.0,102.0,73.0,2515.0,7300.0
16,777.0,87.0,864.0,11650,0.05301645338208409,18.862068965517242,0.0,2019-12-25,,2447.55,优选香梨,51.6915,2019-12-09,63.0,0.0,0.0,102.0,87.0,49244.706,5481.0
17,0.0,0.0,0.0,07950,0.0,0.0,0.0,2019-12-25,,0.0,金尧榴莲,0.0,2019-12-09,279.995,0.0,0.0,102.0,0.0,0.0,0.0
18,210.0,110.0,320.0,11710,0.20754716981132076,4.818181818181818,0.0,2019-12-25,,1155.4199999999998,甄选蓝莓,29.1606,2019-12-09,110.03999999999999,0.0,0.0,102.0,110.0,23247.050399999996,12104.4
19,40.0,59.0,99.0,12130,0.4244604316546763,2.3559322033898304,0.0,2019-12-25,,76.0,原种红玉木瓜,2.641,2019-12-09,38.0,0.0,0.0,102.0,59.0,1529.1200000000001,2242.0
20,9.0,51.0,60.0,07220,0.7391304347826086,1.3529411764705883,0.0,2019-12-25,,49.491,台湾释迦,3.7943099999999994,2019-12-09,109.97999999999999,0.0,0.0,102.0,51.0,995.75892,5608.98
21,50.0,150.0,200.0,12240,0.6,1.6666666666666667,0.0,2019-12-25,,210.0,珍珠牛奶枣,10.5,2019-12-09,84.0,0.0,0.0,102.0,150.0,4225.2,12600.0
0,178.0,183.0,361.0,07540,0.3395176252319109,2.945355191256831,0.0,2019-12-26,,1214.8500000000001,优选泰国桂圆,36.78675,2019-12-09,136.5,0.0,0.0,102.0,183.0,24442.782,24979.5
1,85.0,324.0,409.0,07310,0.6558704453441295,1.5246913580246915,0.0,2019-12-26,,573.75,金火龙果,33.345,2019-12-09,135.0,0.0,0.0,102.0,324.0,11543.85,43740.0
2,44.0,155.0,199.0,11620,0.6378600823045267,1.567741935483871,0.0,2019-12-26,,198.0,带叶鲜橙（小）,10.935,2019-12-09,90.0,0.0,0.0,102.0,155.0,3983.76,13950.0
3,1700.0,149.0,1849.0,07350,0.04198365736827275,23.818791946308725,0.0,2019-12-26,,5951.700000000001,泰国椰青,124.25049,2019-12-09,70.02,0.0,0.0,102.0,149.0,119748.204,10432.98
4,290.0,67.0,357.0,13160,0.1035548686244204,9.656716417910449,0.0,2019-12-26,,1595.0,南水梨,35.585,2019-12-09,110.0,0.0,0.0,102.0,67.0,32091.4,7370.0
5,104.0,146.0,250.0,06390,0.4124293785310734,2.4246575342465757,0.0,2019-12-26,,442.0,金边香芒,15.045,2019-12-09,85.0,0.0,0.0,102.0,146.0,8893.04,12410.0
6,3123.0,838.0,3961.0,05200,0.11829474872953134,8.453460620525059,0.0,2019-12-26,,11242.800000000001,沙洲绿宝瓜,255.024,2019-12-09,72.0,0.0,0.0,102.0,838.0,226205.136,60336.0
7,104.0,180.0,284.0,01310,0.4639175257731959,2.1555555555555554,0.0,2019-12-26,,1123.2,克伦森无籽红提,41.904,2019-12-09,216.0,0.0,0.0,102.0,180.0,22598.784,38880.0
8,1553.0,257.0,1810.0,05020,0.07641986321736545,13.085603112840467,0.0,2019-12-26,,8153.25,鲜丰玉麒麟,176.5575,2019-12-09,105.0,0.0,0.0,102.0,257.0,164043.39,26985.0
9,1.0,19.0,20.0,06850,0.9047619047619048,1.1052631578947367,0.0,2019-12-26,,0.875,百香果（盒）,0.18375,2019-12-09,17.5,0.0,0.0,102.0,19.0,17.605,332.5
10,62.0,21.0,83.0,65770,0.14482758620689656,6.904761904761904,0.0,2019-12-26,,348.75,冰糖橙,8.15625,2019-12-09,112.5,0.0,0.0,102.0,21.0,7016.85,2362.5
11,256.0,88.0,344.0,07600,0.14666666666666667,6.818181818181818,0.0,2019-12-26,,1408.0,菲律宾凤梨,33.0,2019-12-09,110.0,0.0,0.0,102.0,88.0,28328.96,9680.0
12,12.0,9.0,21.0,12190,0.2727272727272727,3.666666666666667,0.0,2019-12-26,,42.0,龙珠果,1.155,2019-12-09,70.0,0.0,0.0,102.0,9.0,845.04,630.0
13,6.0,6.0,12.0,01270,0.3333333333333333,3.0,0.0,2019-12-26,,16.512,冰糖木瓜,0.49536,2019-12-09,55.04,0.0,0.0,102.0,6.0,332.22144000000003,330.24
14,2.0,6.0,8.0,07340,0.6,1.6666666666666667,0.0,2019-12-26,,9.0,火参果,0.45,2019-12-09,90.0,0.0,0.0,102.0,6.0,181.08,540.0
15,525.0,44.0,569.0,07300,0.04021937842778794,24.863636363636363,0.0,2019-12-26,,2625.0,蜜宝红心火龙果,54.7,2019-12-09,100.0,0.0,0.0,102.0,44.0,52815.0,4400.0
16,687.0,85.0,772.0,11650,0.058259081562714185,17.16470588235294,0.0,2019-12-26,,2164.05,优选香梨,45.9585,2019-12-09,63.0,0.0,0.0,102.0,85.0,43540.686,5355.0
17,0.0,0.0,0.0,07950,0.0,0.0,0.0,2019-12-26,,0.0,金尧榴莲,0.0,2019-12-09,279.995,0.0,0.0,102.0,0.0,0.0,0.0
18,129.0,81.0,210.0,11710,0.23893805309734514,4.185185185185185,0.0,2019-12-26,,709.758,甄选蓝莓,18.65178,2019-12-09,110.03999999999999,0.0,0.0,102.0,81.0,14280.33096,8913.24
19,6.0,34.0,40.0,12130,0.7391304347826086,1.3529411764705883,0.0,2019-12-26,,11.4,原种红玉木瓜,0.874,2019-12-09,38.0,0.0,0.0,102.0,34.0,229.368,1292.0
20,10.0,23.0,33.0,07220,0.5348837209302325,1.8695652173913044,0.0,2019-12-26,,54.99,台湾释迦,2.3645699999999996,2019-12-09,109.97999999999999,0.0,0.0,102.0,23.0,1106.3988,2529.54
21,3.0,125.0,128.0,12240,0.9541984732824428,1.048,0.0,2019-12-26,,12.600000000000001,珍珠牛奶枣,5.502,2019-12-09,84.0,0.0,0.0,102.0,125.0,253.512,10500.0
0,97.0,179.0,276.0,07540,0.47989276139410186,2.083798882681564,0.0,2019-12-27,,662.0250000000001,优选泰国桂圆,25.457250000000002,2019-12-09,136.5,0.0,0.0,102.0,179.0,13319.943,24433.5
1,524.0,364.0,888.0,07310,0.2577903682719547,3.879120879120879,0.0,2019-12-27,,3537.0,金火龙果,95.31,2019-12-09,135.0,0.0,0.0,102.0,364.0,71164.44,49140.0
2,950.0,135.0,1085.0,11620,0.06633906633906633,15.074074074074076,0.0,2019-12-27,,4275.0,带叶鲜橙（小）,91.575,2019-12-09,90.0,0.0,0.0,102.0,135.0,86013.0,12150.0
3,1031.0,188.0,1219.0,07350,0.08355555555555555,11.96808510638298,0.0,2019-12-27,,3609.531,泰国椰青,78.77250000000001,2019-12-09,70.02,0.0,0.0,102.0,188.0,72623.76372,13163.759999999998
4,1131.0,85.0,1216.0,13160,0.03621644652748189,27.611764705882354,0.0,2019-12-27,,6220.5,南水梨,129.085,2019-12-09,110.0,0.0,0.0,102.0,85.0,125156.46,9350.0
5,124.0,178.0,302.0,06390,0.41784037558685444,2.3932584269662924,0.0,2019-12-27,,527.0,金边香芒,18.105,2019-12-09,85.0,0.0,0.0,102.0,178.0,10603.24,15130.0
6,6421.0,889.0,7310.0,05200,0.06474400990459545,15.445444319460066,0.0,2019-12-27,,23115.600000000002,沙洲绿宝瓜,494.31600000000003,2019-12-09,72.0,0.0,0.0,102.0,889.0,465085.872,64008.0
7,1067.0,256.0,1323.0,01310,0.10711297071129706,9.3359375,0.0,2019-12-27,,11523.6,克伦森无籽红提,258.12,2019-12-09,216.0,0.0,0.0,102.0,256.0,231854.832,55296.0
8,968.0,258.0,1226.0,05020,0.11759343664539654,8.503875968992247,0.0,2019-12-27,,5082.0,鲜丰玉麒麟,115.185,2019-12-09,105.0,0.0,0.0,102.0,258.0,102249.84,27090.0
9,53.0,23.0,76.0,06850,0.17829457364341086,5.608695652173913,0.0,2019-12-27,,46.375,百香果（盒）,1.12875,2019-12-09,17.5,0.0,0.0,102.0,23.0,933.065,402.5
10,31.0,32.0,63.0,65770,0.3404255319148936,2.9375,0.0,2019-12-27,,174.375,冰糖橙,5.2875000000000005,2019-12-09,112.5,0.0,0.0,102.0,32.0,3508.425,3600.0
11,299.0,102.0,401.0,07600,0.1457142857142857,6.862745098039216,0.0,2019-12-27,,1644.5,菲律宾凤梨,38.5,2019-12-09,110.0,0.0,0.0,102.0,102.0,33087.340000000004,11220.0
12,0.0,12.0,12.0,12190,1.0,1.0,0.0,2019-12-27,,0.0,龙珠果,0.42,2019-12-09,70.0,0.0,0.0,102.0,12.0,0.0,840.0
13,12.0,4.0,16.0,01270,0.14285714285714285,7.0,0.0,2019-12-27,,33.024,冰糖木瓜,0.7705599999999999,2019-12-09,55.04,0.0,0.0,102.0,4.0,664.4428800000001,220.16
14,4.0,6.0,10.0,07340,0.42857142857142855,2.3333333333333335,0.0,2019-12-27,,18.0,火参果,0.63,2019-12-09,90.0,0.0,0.0,102.0,6.0,362.16,540.0
15,621.0,56.0,677.0,07300,0.04314329738058552,23.178571428571427,0.0,2019-12-27,,3105.0,蜜宝红心火龙果,64.9,2019-12-09,100.0,0.0,0.0,102.0,56.0,62472.6,5600.0
16,588.0,92.0,680.0,11650,0.07255520504731862,13.782608695652172,0.0,2019-12-27,,1852.2,优选香梨,39.942,2019-12-09,63.0,0.0,0.0,102.0,92.0,37266.264,5796.0
17,0.0,0.0,0.0,07950,0.0,0.0,-2.0,2019-12-27,,0.0,金尧榴莲,0.0,2019-12-09,279.995,599.1893,1.0,102.0,2.0,0.0,0.0
18,53.0,76.0,129.0,11710,0.4175824175824176,2.3947368421052633,0.0,2019-12-27,,291.606,甄选蓝莓,10.013639999999999,2019-12-09,110.03999999999999,0.0,0.0,102.0,76.0,5867.11272,8363.039999999999
19,71.0,35.0,106.0,12130,0.1977401129943503,5.057142857142857,0.0,2019-12-27,,134.9,原种红玉木瓜,3.363,2019-12-09,38.0,0.0,0.0,102.0,35.0,2714.188,1330.0
20,7.0,23.0,30.0,07220,0.6216216216216216,1.608695652173913,0.0,2019-12-27,,38.492999999999995,台湾释迦,2.03463,2019-12-09,109.97999999999999,0.0,0.0,102.0,23.0,774.4791599999999,2529.54
21,6.0,134.0,140.0,12240,0.9178082191780822,1.0895522388059702,0.0,2019-12-27,,25.200000000000003,珍珠牛奶枣,6.132000000000001,2019-12-09,84.0,0.0,0.0,102.0,134.0,507.024,11256.0
0,30.0,165.0,195.0,07540,0.7333333333333333,1.3636363636363638,0.0,2019-12-28,,204.75,优选泰国桂圆,15.356250000000001,2019-12-09,136.5,0.0,0.0,102.0,165.0,4119.57,22522.5
1,410.0,274.0,684.0,07310,0.25045703839122485,3.9927007299270074,0.0,2019-12-28,,2767.5,金火龙果,73.845,2019-12-09,135.0,0.0,0.0,102.0,274.0,55682.1,36990.0
2,208.0,109.0,317.0,11620,0.20761904761904762,4.81651376146789,0.0,2019-12-28,,936.0,带叶鲜橙（小）,23.625,2019-12-09,90.0,0.0,0.0,102.0,109.0,18832.32,9810.0
3,1324.0,183.0,1507.0,07350,0.06464146944542565,15.469945355191257,0.0,2019-12-28,,4635.324,泰国椰青,99.11331,2019-12-09,70.02,0.0,0.0,102.0,183.0,93262.71888,12813.66
4,817.0,261.0,1078.0,13160,0.13773087071240106,7.2605363984674325,0.0,2019-12-28,,4493.5,南水梨,104.22500000000001,2019-12-09,110.0,0.0,0.0,102.0,261.0,90409.22,28710.0
5,14.0,111.0,125.0,06390,0.7985611510791367,1.2522522522522521,0.0,2019-12-28,,59.5,金边香芒,5.9075,2019-12-09,85.0,0.0,0.0,102.0,111.0,1197.14,9435.0
6,2534.0,770.0,3304.0,05200,0.13189448441247004,7.581818181818181,0.0,2019-12-28,,9122.4,沙洲绿宝瓜,210.168,2019-12-09,72.0,0.0,0.0,102.0,770.0,183542.688,55440.0
7,761.0,302.0,1063.0,01310,0.16557017543859648,6.039735099337749,0.0,2019-12-28,,8218.800000000001,克伦森无籽红提,196.992,2019-12-09,216.0,0.0,0.0,102.0,302.0,165362.256,65232.0
8,482.0,227.0,709.0,05020,0.19059613769941225,5.246696035242291,0.0,2019-12-28,,2530.5,鲜丰玉麒麟,62.5275,2019-12-09,105.0,0.0,0.0,102.0,227.0,50913.66,23835.0
9,51.0,22.0,73.0,06850,0.1774193548387097,5.636363636363636,0.0,2019-12-28,,44.625,百香果（盒）,1.085,2019-12-09,17.5,0.0,0.0,102.0,22.0,897.855,385.0
10,115.0,16.0,131.0,65770,0.06504065040650407,15.374999999999998,0.0,2019-12-28,,646.875,冰糖橙,13.8375,2019-12-09,112.5,0.0,0.0,102.0,16.0,13015.125,1800.0
11,238.0,102.0,340.0,07600,0.17647058823529413,5.666666666666666,0.0,2019-12-28,,1309.0,菲律宾凤梨,31.79,2019-12-09,110.0,0.0,0.0,102.0,102.0,26337.08,11220.0
12,13.0,7.0,20.0,12190,0.21212121212121213,4.714285714285714,0.0,2019-12-28,,45.5,龙珠果,1.155,2019-12-09,70.0,0.0,0.0,102.0,7.0,915.46,490.0
13,19.0,3.0,22.0,01270,0.07317073170731707,13.666666666666668,0.0,2019-12-28,,52.288000000000004,冰糖木瓜,1.12832,2019-12-09,55.04,0.0,0.0,102.0,3.0,1052.03456,165.12
14,5.0,1.0,6.0,07340,0.09090909090909091,11.0,0.0,2019-12-28,,22.5,火参果,0.495,2019-12-09,90.0,0.0,0.0,102.0,1.0,452.7,90.0
15,574.0,44.0,618.0,07300,0.03691275167785235,27.09090909090909,0.0,2019-12-28,,2870.0,蜜宝红心火龙果,59.6,2019-12-09,100.0,0.0,0.0,102.0,44.0,57744.4,4400.0
16,515.0,65.0,580.0,11650,0.0593607305936073,16.846153846153847,0.0,2019-12-28,,1622.25,优选香梨,34.4925,2019-12-09,63.0,0.0,0.0,102.0,65.0,32639.670000000002,4095.0
17,68.0,63.0,131.0,11710,0.3165829145728643,3.158730158730159,0.0,2019-12-28,,374.13599999999997,甄选蓝莓,10.94898,2019-12-09,110.03999999999999,0.0,0.0,102.0,63.0,7527.616319999999,6932.5199999999995
18,43.0,28.0,71.0,12130,0.24561403508771928,4.071428571428572,0.0,2019-12-28,,81.7,原种红玉木瓜,2.166,2019-12-09,38.0,0.0,0.0,102.0,28.0,1643.804,1064.0
19,4.0,16.0,20.0,07220,0.6666666666666666,1.5,0.0,2019-12-28,,21.996,台湾释迦,1.3197599999999998,2019-12-09,109.97999999999999,0.0,0.0,102.0,16.0,442.55951999999996,1759.6799999999998
20,23.0,118.0,141.0,12240,0.7195121951219512,1.3898305084745763,0.0,2019-12-28,,96.60000000000001,珍珠牛奶枣,6.888,2019-12-09,84.0,0.0,0.0,102.0,118.0,1943.592,9912.0
0,33.0,208.0,241.0,07540,0.7591240875912408,1.3173076923076923,0.0,2019-12-29,,225.22500000000002,优选泰国桂圆,18.7005,2019-12-09,136.5,0.0,0.0,102.0,208.0,4531.527,28392.0
1,74.0,327.0,401.0,07310,0.6884210526315789,1.452599388379205,0.0,2019-12-29,,499.5,金火龙果,32.0625,2019-12-09,135.0,0.0,0.0,102.0,327.0,10049.94,44145.0
2,22.0,110.0,132.0,11620,0.7142857142857143,1.4,0.0,2019-12-29,,99.0,带叶鲜橙（小）,6.93,2019-12-09,90.0,0.0,0.0,102.0,110.0,1991.88,9900.0
3,1122.0,202.0,1324.0,07350,0.08258381030253475,12.108910891089108,0.0,2019-12-29,,3928.1220000000003,泰国椰青,85.63445999999999,2019-12-09,70.02,0.0,0.0,102.0,202.0,79033.81464,14144.039999999999
4,660.0,98.0,758.0,13160,0.0691114245416079,14.46938775510204,0.0,2019-12-29,,3630.0,南水梨,77.99,2019-12-09,110.0,0.0,0.0,102.0,98.0,73035.6,10780.0
5,0.0,163.0,163.0,06390,1.0,1.0,0.0,2019-12-29,,0.0,金边香芒,6.9275,2019-12-09,85.0,0.0,0.0,102.0,163.0,0.0,13855.0
6,1872.0,1019.0,2891.0,05200,0.21394079361746798,4.674190382728165,0.0,2019-12-29,,6739.200000000001,沙洲绿宝瓜,171.46800000000002,2019-12-09,72.0,0.0,0.0,102.0,1019.0,135592.704,73368.0
7,558.0,200.0,758.0,01310,0.1519756838905775,6.58,0.0,2019-12-29,,6026.400000000001,克伦森无籽红提,142.12800000000001,2019-12-09,216.0,0.0,0.0,102.0,200.0,121251.168,43200.0
8,34.0,279.0,313.0,05020,0.8040345821325648,1.2437275985663083,0.0,2019-12-29,,178.5,鲜丰玉麒麟,18.2175,2019-12-09,105.0,0.0,0.0,102.0,279.0,3591.42,29295.0
9,1.0,69.0,70.0,06850,0.971830985915493,1.0289855072463767,0.0,2019-12-29,,0.875,百香果（盒）,0.62125,2019-12-09,17.5,0.0,0.0,102.0,69.0,17.605,1207.5
10,102.0,18.0,120.0,65770,0.08108108108108109,12.333333333333332,0.0,2019-12-29,,573.75,冰糖橙,12.4875,2019-12-09,112.5,0.0,0.0,102.0,18.0,11543.85,2025.0
11,75.0,135.0,210.0,07600,0.47368421052631576,2.111111111111111,0.0,2019-12-29,,412.5,菲律宾凤梨,15.675,2019-12-09,110.0,0.0,0.0,102.0,135.0,8299.5,14850.0
12,60.0,63.0,123.0,12190,0.3442622950819672,2.9047619047619047,0.0,2019-12-29,,210.0,龙珠果,6.405,2019-12-09,70.0,0.0,0.0,102.0,63.0,4225.2,4410.0
13,14.0,4.0,18.0,01270,0.125,8.0,0.0,2019-12-29,,38.528,冰糖木瓜,0.88064,2019-12-09,55.04,0.0,0.0,102.0,4.0,775.18336,220.16
14,9.0,6.0,15.0,07340,0.25,4.0,0.0,2019-12-29,,40.5,火参果,1.08,2019-12-09,90.0,0.0,0.0,102.0,6.0,814.86,540.0
15,524.0,50.0,574.0,07300,0.04553734061930783,21.96,0.0,2019-12-29,,2620.0,蜜宝红心火龙果,54.9,2019-12-09,100.0,0.0,0.0,102.0,50.0,52714.4,5000.0
16,451.0,74.0,525.0,11650,0.07581967213114754,13.18918918918919,0.0,2019-12-29,,1420.65,优选香梨,30.744,2019-12-09,63.0,0.0,0.0,102.0,74.0,28583.478,4662.0
17,63.0,105.0,168.0,11710,0.45454545454545453,2.2,0.0,2019-12-29,,346.626,甄选蓝莓,12.70962,2019-12-09,110.03999999999999,0.0,0.0,102.0,105.0,6974.1151199999995,11554.199999999999
18,14.0,28.0,42.0,12130,0.5,2.0,0.0,2019-12-29,,26.6,原种红玉木瓜,1.064,2019-12-09,38.0,0.0,0.0,102.0,28.0,535.192,1064.0
19,2.0,38.0,40.0,07220,0.9047619047619048,1.1052631578947367,0.0,2019-12-29,,10.998,台湾释迦,2.30958,2019-12-09,109.97999999999999,0.0,0.0,102.0,38.0,221.27975999999998,4179.24
20,43.0,130.0,173.0,12240,0.6018518518518519,1.6615384615384614,0.0,2019-12-29,,180.60000000000002,珍珠牛奶枣,9.072000000000001,2019-12-09,84.0,0.0,0.0,102.0,130.0,3633.672,10920.0
0,19.0,113.0,132.0,07540,0.7483443708609272,1.3362831858407078,0.0,2019-12-30,,129.675,优选泰国桂圆,10.30575,2019-12-09,136.5,0.0,0.0,102.0,113.0,2609.061,15424.5
1,353.0,220.0,573.0,07310,0.23758099352051837,4.209090909090909,0.0,2019-12-30,,2382.75,金火龙果,62.505,2019-12-09,135.0,0.0,0.0,102.0,220.0,47940.93,29700.0
2,675.0,63.0,738.0,11620,0.044585987261146494,22.42857142857143,0.0,2019-12-30,,3037.5,带叶鲜橙（小）,63.585,2019-12-09,90.0,0.0,0.0,102.0,63.0,61114.5,5670.0
3,1003.0,122.0,1125.0,07350,0.05733082706766917,17.442622950819672,0.0,2019-12-30,,3511.503,泰国椰青,74.50128,2019-12-09,70.02,0.0,0.0,102.0,122.0,70651.44036,8542.439999999999
4,620.0,40.0,660.0,13160,0.03125,32.0,0.0,2019-12-30,,3410.0,南水梨,70.4,2019-12-09,110.0,0.0,0.0,102.0,40.0,68609.2,4400.0
5,59.0,91.0,150.0,06390,0.4354066985645933,2.2967032967032965,0.0,2019-12-30,,250.75,金边香芒,8.8825,2019-12-09,85.0,0.0,0.0,102.0,91.0,5045.09,7735.0
6,2232.0,519.0,2751.0,05200,0.10415412402167369,9.601156069364162,0.0,2019-12-30,,8035.200000000001,沙洲绿宝瓜,179.388,2019-12-09,72.0,0.0,0.0,102.0,519.0,161668.224,37368.0
7,397.0,140.0,537.0,01310,0.14989293361884368,6.671428571428572,0.0,2019-12-30,,4287.6,克伦森无籽红提,100.872,2019-12-09,216.0,0.0,0.0,102.0,140.0,86266.512,30240.0
8,1732.0,120.0,1852.0,05020,0.033482142857142856,29.866666666666667,0.0,2019-12-30,,9093.0,鲜丰玉麒麟,188.16,2019-12-09,105.0,0.0,0.0,102.0,120.0,182951.16,12600.0
9,60.0,18.0,78.0,06850,0.13043478260869565,7.666666666666667,0.0,2019-12-30,,52.5,百香果（盒）,1.2075,2019-12-09,17.5,0.0,0.0,102.0,18.0,1056.3,315.0
10,88.0,9.0,97.0,65770,0.04864864864864865,20.555555555555554,0.0,2019-12-30,,495.0,冰糖橙,10.40625,2019-12-09,112.5,0.0,0.0,102.0,9.0,9959.4,1012.5
11,210.0,70.0,280.0,07600,0.14285714285714285,7.0,0.0,2019-12-30,,1155.0,菲律宾凤梨,26.95,2019-12-09,110.0,0.0,0.0,102.0,70.0,23238.6,7700.0
12,93.0,7.0,100.0,12190,0.03626943005181347,27.571428571428573,0.0,2019-12-30,,325.5,龙珠果,6.755,2019-12-09,70.0,0.0,0.0,102.0,7.0,6549.06,490.0
13,13.0,2.0,15.0,01270,0.07142857142857142,14.0,0.0,2019-12-30,,35.776,冰糖木瓜,0.7705599999999999,2019-12-09,55.04,0.0,0.0,102.0,2.0,719.81312,110.08
14,6.0,3.0,9.0,07340,0.2,5.0,0.0,2019-12-30,,27.0,火参果,0.675,2019-12-09,90.0,0.0,0.0,102.0,3.0,543.24,270.0
15,623.0,30.0,653.0,07300,0.023510971786833857,42.53333333333333,0.0,2019-12-30,,3115.0,蜜宝红心火龙果,63.800000000000004,2019-12-09,100.0,0.0,0.0,102.0,30.0,62673.8,3000.0
16,379.0,58.0,437.0,11650,0.07107843137254902,14.068965517241379,0.0,2019-12-30,,1193.8500000000001,优选香梨,25.704,2019-12-09,63.0,0.0,0.0,102.0,58.0,24020.262,3654.0
17,98.0,66.0,164.0,11710,0.25190839694656486,3.96969696969697,0.0,2019-12-30,,539.196,甄选蓝莓,14.41524,2019-12-09,110.03999999999999,0.0,0.0,102.0,66.0,10848.623520000001,7262.639999999999
18,34.0,29.0,63.0,12130,0.29896907216494845,3.344827586206897,0.0,2019-12-30,,64.60000000000001,原种红玉木瓜,1.843,2019-12-09,38.0,0.0,0.0,102.0,29.0,1299.752,1102.0
19,18.0,31.0,49.0,07220,0.4626865671641791,2.161290322580645,0.0,2019-12-30,,98.982,台湾释迦,3.6843299999999997,2019-12-09,109.97999999999999,0.0,0.0,102.0,31.0,1991.51784,3409.3799999999997
20,258.0,75.0,333.0,12240,0.12690355329949238,7.880000000000001,0.0,2019-12-30,,1083.6000000000001,珍珠牛奶枣,24.822,2019-12-09,84.0,0.0,0.0,102.0,75.0,21802.032,6300.0
0,45.0,223.0,268.0,07540,0.7124600638977636,1.4035874439461882,0.0,2019-12-31,,307.125,优选泰国桂圆,21.36225,2019-12-09,136.5,0.0,0.0,102.0,223.0,6179.3550000000005,30439.5
1,463.0,517.0,980.0,07310,0.35828135828135826,2.79110251450677,0.0,2019-12-31,,3125.25,金火龙果,97.4025,2019-12-09,135.0,0.0,0.0,102.0,517.0,62880.03,69795.0
2,32.0,167.0,199.0,11620,0.7229437229437229,1.3832335329341319,0.0,2019-12-31,,144.0,带叶鲜橙（小）,10.395,2019-12-09,90.0,0.0,0.0,102.0,167.0,2897.28,15030.0
3,735.0,268.0,1003.0,07350,0.15420023014959724,6.485074626865671,0.0,2019-12-31,,2573.235,泰国椰青,60.84738,2019-12-09,70.02,0.0,0.0,102.0,268.0,51773.4882,18765.36
4,500.0,119.0,619.0,13160,0.1063449508489723,9.403361344537815,0.0,2019-12-31,,2750.0,南水梨,61.545,2019-12-09,110.0,0.0,0.0,102.0,119.0,55330.0,13090.0
5,41.0,239.0,280.0,06390,0.7445482866043613,1.3430962343096235,0.0,2019-12-31,,174.25,金边香芒,13.6425,2019-12-09,85.0,0.0,0.0,102.0,239.0,3505.91,20315.0
6,212.0,564.0,776.0,05200,0.5708502024291497,1.7517730496453903,0.0,2019-12-31,,763.2,沙洲绿宝瓜,35.568,2019-12-09,72.0,0.0,0.0,102.0,564.0,15355.584,40608.0
7,58.0,342.0,400.0,01310,0.7467248908296943,1.3391812865497077,0.0,2019-12-31,,626.4000000000001,克伦森无籽红提,49.464,2019-12-09,216.0,0.0,0.0,102.0,342.0,12603.168,73872.0
8,1116.0,397.0,1513.0,05020,0.1510079878280715,6.6221662468513856,0.0,2019-12-31,,5859.0,鲜丰玉麒麟,138.0225,2019-12-09,105.0,0.0,0.0,102.0,397.0,117883.08,41685.0
9,3.0,57.0,60.0,06850,0.9047619047619048,1.1052631578947367,0.0,2019-12-31,,2.625,百香果（盒）,0.55125,2019-12-09,17.5,0.0,0.0,102.0,57.0,52.815,997.5
10,58.0,30.0,88.0,65770,0.2054794520547945,4.866666666666667,0.0,2019-12-31,,326.25,冰糖橙,8.2125,2019-12-09,112.5,0.0,0.0,102.0,30.0,6564.15,3375.0
11,62.0,158.0,220.0,07600,0.5602836879432624,1.7848101265822784,0.0,2019-12-31,,341.0,菲律宾凤梨,15.51,2019-12-09,110.0,0.0,0.0,102.0,158.0,6860.92,17380.0
12,77.0,17.0,94.0,12190,0.09941520467836257,10.058823529411764,0.0,2019-12-31,,269.5,龙珠果,5.985,2019-12-09,70.0,0.0,0.0,102.0,17.0,5422.34,1190.0
13,17.0,11.0,28.0,01270,0.24444444444444444,4.090909090909091,0.0,2019-12-31,,46.784,冰糖木瓜,1.2384000000000002,2019-12-09,55.04,0.0,0.0,102.0,11.0,941.29408,605.4399999999999
14,7.0,18.0,25.0,07340,0.5625,1.7777777777777777,0.0,2019-12-31,,31.5,火参果,1.44,2019-12-09,90.0,0.0,0.0,102.0,18.0,633.78,1620.0
15,897.0,136.0,1033.0,07300,0.07046632124352331,14.191176470588236,0.0,2019-12-31,,4485.0,蜜宝红心火龙果,96.5,2019-12-09,100.0,0.0,0.0,102.0,136.0,90238.2,13600.0
