,goods,value,all_profit,all_profit_total,all_sales_price,discount_rate
6843,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【进口】香蕉-500~550g/份']",36.21000000000001,"[-1.49, 4.300000000000001, 4.400000000000002, 4.400000000000002, 5.8074074074074105]",17.417407407407417,"[12.8, 11.8, 11.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.745762711864407, 0.745762711864407, 0.6875]"
6932,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【约200-300g】锦绣黄桃子1个']",50.42,"[-1.49, 4.800000000000001, 9.800000000000004, 9.800000000000004, -0.9899999999999993]",21.920000000000012,"[12.8, 22.8, 22.8, 6.6, 5.6]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.824561403508772, 0.180357142857143]"
6936,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【1根】菲律宾进口香蕉-约100g-150g']",51.21000000000001,"[-1.49, 4.800000000000001, 9.800000000000004, 9.800000000000004, 0.4320000000000015]",23.342000000000013,"[12.8, 22.8, 22.8, 6.6, 3.3]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.824561403508772, 0.545454545454546]"
6937,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【约350g/份】西瓜新鲜果切1盒']",54.21,"[-1.49, 4.800000000000001, 9.800000000000004, 9.800000000000004, 1.4599999999999964]",24.370000000000008,"[12.8, 22.8, 22.8, 6.6, 8.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.824561403508772, 0.545454545454545]"
6943,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【甜】喀什西梅-约300g']",69.21,"[-1.49, 4.800000000000001, 9.800000000000004, 9.800000000000004, 8.99999999999999]",31.91,"[12.8, 22.8, 22.8, 6.6, 29.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.824561403508772, 0.664429530201342]"
6947,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",72.21000000000002,"[-1.49, 4.800000000000001, 9.800000000000004, 9.800000000000004, 12.000000000000014]",34.910000000000025,"[12.8, 22.8, 22.8, 6.6, 29.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.824561403508772, 0.76510067114094]"
6950,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '泰国桂圆-约250-300g/份']",61.21000000000001,"[-1.49, 4.800000000000001, 9.800000000000004, 9.800000000000004, 6.700000000000001]",29.610000000000014,"[12.8, 22.8, 22.8, 6.6, 22.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.824561403508772, 0.824561403508772]"
6967,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约200-300g】锦绣黄桃子1个']",57.42,"[-1.49, 4.800000000000001, 9.800000000000004, 11.800000000000004, -0.9899999999999993]",23.920000000000012,"[12.8, 22.8, 29.8, 6.6, 5.6]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.865771812080537, 0.180357142857143]"
6972,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约350g/份】西瓜新鲜果切1盒']",61.21,"[-1.49, 4.800000000000001, 9.800000000000004, 11.800000000000004, 1.4599999999999964]",26.370000000000008,"[12.8, 22.8, 29.8, 6.6, 8.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.865771812080537, 0.545454545454545]"
6978,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【甜】喀什西梅-约300g']",76.21,"[-1.49, 4.800000000000001, 9.800000000000004, 11.800000000000004, 8.99999999999999]",33.91,"[12.8, 22.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.865771812080537, 0.664429530201342]"
6982,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",79.21000000000002,"[-1.49, 4.800000000000001, 9.800000000000004, 11.800000000000004, 12.000000000000014]",36.910000000000025,"[12.8, 22.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.865771812080537, 0.76510067114094]"
6984,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '新疆无籽黑提-约300g']",67.21000000000001,"[-1.49, 4.800000000000001, 9.800000000000004, 11.800000000000004, 6.6000000000000005]",31.510000000000012,"[12.8, 22.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.865771812080537, 0.921875]"
7000,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '阳光玫瑰葡萄-约450-500g/份']",96.21000000000001,"[-1.49, 4.800000000000001, 9.800000000000004, 11.800000000000004, 21.799999999999997]",46.71000000000001,"[12.8, 22.8, 29.8, 6.6, 158]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.865771812080537, 1]"
7665,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约200-300g】锦绣黄桃子1个']",64.42000000000002,"[-1.49, 4.800000000000001, 11.800000000000004, 11.800000000000004, -0.9899999999999993]",25.920000000000012,"[12.8, 29.8, 29.8, 6.6, 5.6]","[0.00151515151515152, 0.921875, 0.865771812080537, 0.865771812080537, 0.180357142857143]"
7680,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",86.21000000000002,"[-1.49, 4.800000000000001, 11.800000000000004, 11.800000000000004, 12.000000000000014]",38.910000000000025,"[12.8, 29.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.921875, 0.865771812080537, 0.865771812080537, 0.76510067114094]"
7682,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '新疆无籽黑提-约300g']",74.21000000000001,"[-1.49, 4.800000000000001, 11.800000000000004, 11.800000000000004, 6.6000000000000005]",33.51000000000001,"[12.8, 29.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.921875, 0.865771812080537, 0.865771812080537, 0.921875]"
7690,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '新疆蜜瓜-半只3-3.5斤']",92.21000000000001,"[-1.49, 4.800000000000001, 11.800000000000004, 11.800000000000004, 18.3]",45.21000000000001,"[12.8, 29.8, 29.8, 6.6, 11.8]","[0.00151515151515152, 0.921875, 0.865771812080537, 0.865771812080537, 1]"
7864,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '【约350g/份】蜜瓜新鲜果切1盒']",47.42000000000001,"[-1.49, 4.800000000000001, 11.800000000000004, 4.400000000000002, -3.8899999999999997]",15.620000000000008,"[12.8, 29.8, 11.8, 6.6, 5.6]","[0.00151515151515152, 0.921875, 0.865771812080537, 0.745762711864407, 0.180357142857143]"
7867,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '【1根】菲律宾进口香蕉-约100g-150g']",48.210000000000015,"[-1.49, 4.800000000000001, 11.800000000000004, 4.400000000000002, 0.4320000000000015]",19.94200000000001,"[12.8, 29.8, 11.8, 6.6, 3.3]","[0.00151515151515152, 0.921875, 0.865771812080537, 0.745762711864407, 0.545454545454546]"
9180,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '蒙自石榴-1只300-400g']",73.31000000000002,"[-1.49, 9.800000000000004, 9.800000000000004, 11.800000000000004, 3.9000000000000004]",33.81000000000002,"[22.8, 22.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.824561403508772, 0.824561403508772, 0.865771812080537, 0.7734375]"
9414,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', '【甜蜜】火柿子-500-550g/份']",55.210000000000015,"[-1.49, 9.800000000000004, 9.800000000000004, 4.400000000000002, 4.400000000000002]",26.910000000000014,"[22.8, 22.8, 11.8, 6.6, 11.8]","[0.00151515151515152, 0.824561403508772, 0.824561403508772, 0.745762711864407, 0.745762711864407]"
9510,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约200-300g】锦绣黄桃子1个']",71.42000000000002,"[-1.49, 9.800000000000004, 11.800000000000004, 11.800000000000004, -0.9899999999999993]",30.920000000000016,"[22.8, 29.8, 29.8, 6.6, 5.6]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.865771812080537, 0.180357142857143]"
9513,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '蒙自石榴-1只300-400g']",80.31000000000002,"[-1.49, 9.800000000000004, 11.800000000000004, 11.800000000000004, 3.9000000000000004]",35.81000000000002,"[22.8, 29.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.865771812080537, 0.7734375]"
9521,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【甜】喀什西梅-约300g']",90.21000000000001,"[-1.49, 9.800000000000004, 11.800000000000004, 11.800000000000004, 8.99999999999999]",40.910000000000004,"[22.8, 29.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.865771812080537, 0.664429530201342]"
9525,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",93.21000000000002,"[-1.49, 9.800000000000004, 11.800000000000004, 11.800000000000004, 12.000000000000014]",43.910000000000025,"[22.8, 29.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.865771812080537, 0.76510067114094]"
9527,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '新疆无籽黑提-约300g']",81.21000000000001,"[-1.49, 9.800000000000004, 11.800000000000004, 11.800000000000004, 6.6000000000000005]",38.51000000000001,"[22.8, 29.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.865771812080537, 0.921875]"
9534,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '新疆蜜瓜-半只3-3.5斤']",99.21000000000001,"[-1.49, 9.800000000000004, 11.800000000000004, 11.800000000000004, 18.3]",50.210000000000015,"[22.8, 29.8, 29.8, 6.6, 11.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.865771812080537, 1]"
9690,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '【约200-300g】锦绣黄桃子1个']",54.42000000000001,"[-1.49, 9.800000000000004, 11.800000000000004, 4.400000000000002, -0.9899999999999993]",23.520000000000014,"[22.8, 29.8, 11.8, 6.6, 5.6]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.745762711864407, 0.180357142857143]"
10826,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【约200-300g】锦绣黄桃子1个']",37.42000000000001,"[-1.49, 9.800000000000004, 4.400000000000002, 4.400000000000002, -0.9899999999999993]",16.12000000000001,"[22.8, 11.8, 11.8, 6.6, 5.6]","[0.00151515151515152, 0.824561403508772, 0.745762711864407, 0.745762711864407, 0.180357142857143]"
10829,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '蒙自石榴-1只300-400g']",46.31000000000001,"[-1.49, 9.800000000000004, 4.400000000000002, 4.400000000000002, 3.9000000000000004]",21.010000000000012,"[22.8, 11.8, 11.8, 6.6, 12.8]","[0.00151515151515152, 0.824561403508772, 0.745762711864407, 0.745762711864407, 0.7734375]"
10830,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【1根】菲律宾进口香蕉-约100g-150g']",38.210000000000015,"[-1.49, 9.800000000000004, 4.400000000000002, 4.400000000000002, 0.4320000000000015]",17.542000000000012,"[22.8, 11.8, 11.8, 6.6, 3.3]","[0.00151515151515152, 0.824561403508772, 0.745762711864407, 0.745762711864407, 0.545454545454546]"
12352,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约200-300g】锦绣黄桃子1个']",78.42000000000002,"[-1.49, 11.800000000000004, 11.800000000000004, 11.800000000000004, -0.9899999999999993]",32.92000000000001,"[29.8, 29.8, 29.8, 6.6, 5.6]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.865771812080537, 0.180357142857143]"
12359,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '冰糖冬枣-约250g']",88.21000000000001,"[-1.49, 11.800000000000004, 11.800000000000004, 11.800000000000004, 4.4]",38.31000000000001,"[29.8, 29.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.865771812080537, 0.84375]"
12363,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【甜】喀什西梅-约300g']",97.21000000000001,"[-1.49, 11.800000000000004, 11.800000000000004, 11.800000000000004, 8.99999999999999]",42.91,"[29.8, 29.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.865771812080537, 0.664429530201342]"
12367,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【进口】香蕉-500~550g/份']",87.21000000000001,"[-1.49, 11.800000000000004, 11.800000000000004, 11.800000000000004, 5.8074074074074105]",39.71740740740742,"[29.8, 29.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.865771812080537, 0.6875]"
15880,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【约200-300g】锦绣黄桃子1个']",59.220000000000006,"[-1.49, 4.300000000000001, 4.800000000000001, 9.800000000000004, 9.800000000000004, -0.9899999999999993]",26.220000000000013,"[12.8, 12.8, 22.8, 22.8, 6.6, 5.6]","[0.00151515151515152, 0.6875, 0.921875, 0.824561403508772, 0.824561403508772, 0.180357142857143]"
15884,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【1根】菲律宾进口香蕉-约100g-150g']",60.01000000000001,"[-1.49, 4.300000000000001, 4.800000000000001, 9.800000000000004, 9.800000000000004, 0.4320000000000015]",27.642000000000014,"[12.8, 12.8, 22.8, 22.8, 6.6, 3.3]","[0.00151515151515152, 0.6875, 0.921875, 0.824561403508772, 0.824561403508772, 0.545454545454546]"
15885,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【约350g/份】西瓜新鲜果切1盒']",63.010000000000005,"[-1.49, 4.300000000000001, 4.800000000000001, 9.800000000000004, 9.800000000000004, 1.4599999999999964]",28.67000000000001,"[12.8, 12.8, 22.8, 22.8, 6.6, 8.8]","[0.00151515151515152, 0.6875, 0.921875, 0.824561403508772, 0.824561403508772, 0.545454545454545]"
15889,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【新品尝鲜】不吐籽大口吃石榴-1只350-400g']",77.01000000000002,"[-1.49, 4.300000000000001, 4.800000000000001, 9.800000000000004, 9.800000000000004, 9.200000000000005]",36.41000000000002,"[12.8, 12.8, 22.8, 22.8, 6.6, 22.8]","[0.00151515151515152, 0.6875, 0.921875, 0.824561403508772, 0.824561403508772, 0.824561403508772]"
