,goods,value,all_profit,all_profit_total,all_sales_price,discount_rate,profit_rate
887212,"['【进口】越南红火龙果-1只500-550g', '【新鲜直达】A级进口车厘子-约250g']",49.1,"[5.477777777777777, -7.222222222222221]",-12.2,"[14.8, 49.8]","[0.7957957957957957, 0.959393128067827]","['55.1626%', '-20.7799%']"
887218,"['【进口】越南红火龙果-1只500-550g', '【新鲜直达】A级进口车厘子-约250g', '红心猕猴桃-2只约180g']",58.91000000000001,"[5.477777777777777, -7.222222222222221, 8.7]",-4.59,"[14.8, 49.8, 10.9]","[0.7957957957957957, 0.959393128067827, 0.6320081549439348]","['81.7490%', '-30.7950%', '181.7712%']"
898309,"['【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8', '【杨果铺】海带结-1袋192g', '佳沛阳光金果36#-4只']",76.82000000000001,"[19.977777777777778, 4.977777777777777, 29.4]",40.82,"[56.8, 12.8, 33.8]","[0.8059467918622849, 0.8420138888888887, 0.8809993425378042]","['31.3049%', '36.4005%', '78.1783%']"
898514,"['【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8', '【鲜果切】西瓜鲜果切-约2斤', '【鲜果切】西瓜鲜果切-约2斤']",69.71,"[19.977777777777778, 13.677777777777779, 16.799999999999997]",37.71,"[56.8, 19.9, 19.9]","[0.8059467918622849, 0.843104410943607, 0.843104410943607]","['30.9445%', '62.4433%', '76.6972%']"
898518,"['【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8', '【鲜果切】西瓜鲜果切-约2斤', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",75.92,"[19.977777777777778, 13.677777777777779, 14.8]",35.02000000000001,"[56.8, 19.9, 26.8]","[0.8059467918622849, 0.843104410943607, 0.8872305140961856]","['30.5811%', '61.7101%', '48.7959%']"
898519,"['【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8', '【鲜果切】西瓜鲜果切-约2斤', '佳沛阳光金果36#-4只']",82.22,"[19.977777777777778, 13.677777777777779, 29.4]",48.92,"[56.8, 19.9, 33.8]","[0.8059467918622849, 0.843104410943607, 0.8809993425378042]","['32.0284%', '64.6305%', '79.9851%']"
898823,"['【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8', '那么大西梅-约228g/罐', '越南酸奶百香果味-400g/4小杯']",69.71999999999998,"[19.977777777777778, 7.888888888888886, 8.47]",23.590000000000003,"[56.8, 22.8, 16.8]","[0.8059467918622849, 0.8723196881091616, 0.8796296296296297]","['28.1132%', '28.2582%', '41.7172%']"
898834,"['【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8', '那么大西梅-约228g/罐', '佳沛阳光金果36#-4只']",85.02,"[19.977777777777778, 7.888888888888886, 29.4]",42.82,"[56.8, 22.8, 33.8]","[0.8059467918622849, 0.8723196881091616, 0.8809993425378042]","['31.5090%', '31.6715%', '78.6880%']"
898911,"['【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8', '越南酸奶百香果味-400g/4小杯', '红心猕猴桃-2只约180g']",59.81000000000001,"[19.977777777777778, 6.4477777777777785, 8.7]",23.479999999999997,"[56.8, 16.8, 10.9]","[0.8059467918622849, 0.8796296296296297, 0.6320081549439348]","['28.0778%', '31.7171%', '68.4736%']"
898938,"['【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8', '越南酸奶百香果味-400g/4小杯', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",74.12,"[19.977777777777778, 6.4477777777777785, 14.8]",27.990000000000006,"[56.8, 16.8, 26.8]","[0.8059467918622849, 0.8796296296296297, 0.8872305140961856]","['29.3019%', '33.0999%', '46.7546%']"
898939,"['【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8', '越南酸奶百香果味-400g/4小杯', '佳沛阳光金果36#-4只']",80.42,"[19.977777777777778, 6.4477777777777785, 29.4]",41.89,"[56.8, 16.8, 33.8]","[0.8059467918622849, 0.8796296296296297, 0.8809993425378042]","['31.4165%', '35.4886%', '78.4570%']"
899016,"['【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8', '佳沛阳光金果36#-4只', '红心猕猴桃-2只约180g']",73.31,"[19.977777777777778, 25.37777777777778, 8.7]",40.910000000000004,"[56.8, 33.8, 10.9]","[0.8059467918622849, 0.8809993425378042, 0.6320081549439348]","['31.3145%', '67.5034%', '76.3669%']"
899243,"['【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8', '【不吐籽大口吃】手剥软籽石榴-1盒300g', '【鲜果切】西瓜鲜果切-约2斤']",76.00999999999999,"[19.977777777777778, 11.777777777777775, 16.799999999999997]",35.11,"[56.8, 26.8, 19.9]","[0.8059467918622849, 0.8872305140961856, 0.843104410943607]","['30.5942%', '38.8481%', '75.8290%']"
907160,"['【鲜果切】红心火龙果-约350g/份', '佳沛阳光金果36#-4只', '【鲜果切】西瓜鲜果切-约2斤']",51.71,"[6.777777777777777, 25.37777777777778, 16.799999999999997]",38.21,"[15.8, 33.8, 19.9]","[0.8087201125175808, 0.8809993425378042, 0.843104410943607]","['39.2724%', '66.8392%', '76.8506%']"
907997,"['【鲜果切】红心火龙果-约350g/份', '【不吐籽大口吃】软籽石榴-1只350-450g', '【鲜果切】新疆蜜瓜果切约200g/份']",35.419999999999995,"[6.777777777777777, 6.777777777777775, 5.8]",15.919999999999996,"[15.8, 20.8, 7.8]","[0.8087201125175808, 0.9027777777777776, 0.3561253561253561]","['45.1852%', '33.8889%', '82.8571%']"
917871,"['优选巨峰葡萄-约450-500g/份', '优选巨峰葡萄-约450-500g/份', '【鲜果切】玉麒麟西瓜果切-约350g/份', '锦绣黄桃子-2只500-600g']",36.14,"[4.777777777777779, 4.777777777777779, 6.700000000000001, 8.8]",21.540000000000006,"[10.8, 10.8, 9.8, 12.8]","[0.8127572016460906, 0.8127572016460906, 0.8956916099773243, 0.7725694444444444]","['47.7778%', '47.7778%', '74.4444%', '73.3333%']"
917887,"['优选巨峰葡萄-约450-500g/份', '优选巨峰葡萄-约450-500g/份', '【鲜果切】玉麒麟西瓜果切-约350g/份', '那么大西梅-约228g/罐']",45.14,"[4.777777777777779, 4.777777777777779, 6.700000000000001, 10.8]",22.540000000000006,"[10.8, 10.8, 9.8, 22.8]","[0.8127572016460906, 0.8127572016460906, 0.8956916099773243, 0.8723196881091616]","['47.7778%', '47.7778%', '74.4444%', '49.0909%']"
953189,"['【鲜果切】鲜橙果切-约350g/份', '越南酸奶百香果味-400g/4小杯']",27.500000000000004,"[9.677777777777777, 6.4477777777777785]",13.570000000000002,"[18.8, 16.8]","[0.8392434988179668, 0.8796296296296297]","['53.7654%', '40.2986%']"
953218,"['【鲜果切】鲜橙果切-约350g/份', '越南酸奶百香果味-400g/4小杯', '【鲜果切】西瓜鲜果切-约2斤']",45.410000000000004,"[9.677777777777777, 6.4477777777777785, 16.799999999999997]",28.38,"[18.8, 16.8, 19.9]","[0.8392434988179668, 0.8796296296296297, 0.843104410943607]","['53.7654%', '40.2986%', '88.4211%']"
953329,"['【鲜果切】鲜橙果切-约350g/份', '佳沛阳光金果36#-4只', '【鲜果切】西瓜鲜果切-约2斤']",54.41,"[9.677777777777777, 25.37777777777778, 16.799999999999997]",40.81,"[18.8, 33.8, 19.9]","[0.8392434988179668, 0.8809993425378042, 0.843104410943607]","['47.1781%', '67.4804%', '77.5878%']"
953650,"['【鲜果切】鲜橙果切-约350g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g', '【鲜果切】西瓜鲜果切-约2斤']",49.01,"[9.677777777777777, 11.777777777777775, 16.799999999999997]",27.80999999999999,"[18.8, 26.8, 19.9]","[0.8392434988179668, 0.8872305140961856, 0.843104410943607]","['44.0989%', '37.1547%', '72.5237%']"
953980,"['【鲜果切】鲜橙果切-约350g/份', '【不吐籽大口吃】软籽石榴-1只350-450g', '【鲜果切】西瓜鲜果切-约2斤']",49.01,"[9.677777777777777, 6.777777777777775, 16.799999999999997]",28.30999999999999,"[18.8, 20.8, 19.9]","[0.8392434988179668, 0.9027777777777776, 0.843104410943607]","['53.7654%', '33.8889%', '88.4211%']"
954611,"['【鲜果切】鲜橙果切-约350g/份', '【新鲜直达】A级进口车厘子-约250g']",52.7,"[9.677777777777777, -7.222222222222221]",-8.399999999999999,"[18.8, 49.8]","[0.8392434988179668, 0.959393128067827]","['85.7687%', '-23.5126%']"
960237,"['【杨果铺】海带结-1袋192g', '砀山酥梨-2只约550-600g', '红心猕猴桃-2只约180g', '【新鲜直达】A级进口车厘子-约250g']",65.13,"[4.977777777777777, 4.388888888888888, 8.7, -5.200000000000003]",0.6299999999999955,"[12.8, 6.8, 10.9, 49.8]","[0.8420138888888887, 0.8660130718954248, 0.6320081549439348, 0.959393128067827]","['-287.7366%', '-507.3927%', '-603.4762%', '73.6119%']"
962433,"['【杨果铺】海带结-1袋192g', '那么大西梅-约228g/罐', '【鲜果切】西瓜鲜果切-约2斤']",45.51,"[4.977777777777777, 7.888888888888886, 16.799999999999997]",25.109999999999996,"[12.8, 22.8, 19.9]","[0.8420138888888887, 0.8723196881091616, 0.843104410943607]","['41.4815%', '35.8586%', '88.4211%']"
962440,"['【杨果铺】海带结-1袋192g', '那么大西梅-约228g/罐', '【新鲜直达】A级进口车厘子-约250g']",67.92,"[4.977777777777777, 7.888888888888886, -5.200000000000003]",-4.880000000000004,"[12.8, 22.8, 49.8]","[0.8420138888888887, 0.8723196881091616, 0.959393128067827]","['83.9830%', '72.5989%', '-21.4854%']"
962515,"['【杨果铺】海带结-1袋192g', '越南酸奶百香果味-400g/4小杯', '砀山酥梨-1只约300g']",26.42,"[4.977777777777777, 6.4477777777777785, 2.5]",11.489999999999998,"[12.8, 16.8, 3.8]","[0.8420138888888887, 0.8796296296296297, 0.0029239766081871348]","['41.4815%', '40.2986%', '83.3333%']"
962520,"['【杨果铺】海带结-1袋192g', '越南酸奶百香果味-400g/4小杯', '红心猕猴桃-2只约180g']",32.81,"[4.977777777777777, 6.4477777777777785, 8.7]",16.98,"[12.8, 16.8, 10.9]","[0.8420138888888887, 0.8796296296296297, 0.6320081549439348]","['41.4815%', '40.2986%', '87.0000%']"
962543,"['【杨果铺】海带结-1袋192g', '越南酸奶百香果味-400g/4小杯', '【鲜果切】西瓜鲜果切-约2斤']",40.910000000000004,"[4.977777777777777, 6.4477777777777785, 16.799999999999997]",24.179999999999996,"[12.8, 16.8, 19.9]","[0.8420138888888887, 0.8796296296296297, 0.843104410943607]","['41.4815%', '40.2986%', '88.4211%']"
962658,"['【杨果铺】海带结-1袋192g', '佳沛阳光金果36#-4只', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",83.12,"[4.977777777777777, 25.37777777777778, 30.999999999999996]",47.120000000000005,"[12.8, 33.8, 56.8]","[0.8420138888888887, 0.8809993425378042, 0.8059467918622849]","['37.0798%', '68.7421%', '49.4831%']"
964545,"['【杨果铺】海带结-1袋192g', '泰国桂圆-约300g/份', '【进口】伽俐果-300-400g/份']",25.619999999999997,"[4.977777777777777, 0.3888888888888893, 2.5]",5.5200000000000005,"[12.8, 10.8, 7.8]","[0.8420138888888887, 0.9156378600823045, 0.8689458689458689]","['41.4815%', '3.8889%', '35.7143%']"
965431,"['【杨果铺】海带结-1袋192g', '【新鲜直达】A级进口车厘子-约250g']",48.2,"[4.977777777777777, -7.222222222222221]",-12.599999999999998,"[12.8, 49.8]","[0.8420138888888887, 0.959393128067827]","['57.9424%', '-20.5881%']"
965437,"['【杨果铺】海带结-1袋192g', '【新鲜直达】A级进口车厘子-约250g', '红心猕猴桃-2只约180g']",58.010000000000005,"[4.977777777777777, -7.222222222222221, 8.7]",-4.99,"[12.8, 49.8, 10.9]","[0.8420138888888887, 0.959393128067827, 0.6320081549439348]","['83.0461%', '-29.5080%', '174.1743%']"
994499,"['【鲜果切】西瓜鲜果切-约2斤', '【鲜果切】西瓜鲜果切-约2斤', '越南酸奶百香果味-400g/4小杯']",45.32,"[13.677777777777779, 13.677777777777779, 8.47]",31.290000000000006,"[19.9, 19.9, 16.8]","[0.843104410943607, 0.843104410943607, 0.8796296296296297]","['71.9883%', '71.9883%', '52.9375%']"
995011,"['【鲜果切】西瓜鲜果切-约2斤', '那么大西梅-约228g/罐', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",79.62,"[13.677777777777779, 7.888888888888886, 30.999999999999996]",38.72,"[19.9, 22.8, 56.8]","[0.843104410943607, 0.8723196881091616, 0.8059467918622849]","['62.6923%', '31.2281%', '48.2088%']"
995012,"['【鲜果切】西瓜鲜果切-约2斤', '那么大西梅-约228g/罐', '【新鲜直达】A级进口车厘子-约250g']",73.32000000000001,"[13.677777777777779, 7.888888888888886, -5.200000000000003]",3.2199999999999953,"[19.9, 22.8, 49.8]","[0.843104410943607, 0.8723196881091616, 0.959393128067827]","['-39.7948%', '-19.8224%', '5.8664%']"
995116,"['【鲜果切】西瓜鲜果切-约2斤', '越南酸奶百香果味-400g/4小杯', '【鲜果切】西瓜鲜果切-约2斤']",46.31,"[13.677777777777779, 6.4477777777777785, 16.799999999999997]",32.28,"[19.9, 16.8, 19.9]","[0.843104410943607, 0.8796296296296297, 0.843104410943607]","['71.9883%', '40.2986%', '88.4211%']"
995227,"['【鲜果切】西瓜鲜果切-约2斤', '佳沛阳光金果36#-4只', '【鲜果切】西瓜鲜果切-约2斤']",55.309999999999995,"[13.677777777777779, 25.37777777777778, 16.799999999999997]",44.71,"[19.9, 33.8, 19.9]","[0.843104410943607, 0.8809993425378042, 0.843104410943607]","['63.9377%', '68.3022%', '78.5328%']"
996404,"['【鲜果切】西瓜鲜果切-约2斤', '【新鲜直达】A级进口车厘子-约250g']",53.6,"[13.677777777777779, -7.222222222222221]",-4.499999999999997,"[19.9, 49.8]","[0.843104410943607, 0.959393128067827]","['151.9753%', '-31.1162%']"
1000910,"['砀山酥梨-2只约550-600g', '砀山酥梨-2只约550-600g', '菲诺纯椰汁-约180ml/袋', '砀山酥梨-2只约550-600g', '【鲜果切】西瓜鲜果切-约2斤']",41.65,"[4.388888888888888, 4.388888888888888, 5.699999999999999, 5.3, 16.799999999999997]",32.44999999999999,"[6.8, 6.8, 7.8, 6.8, 19.9]","[0.8660130718954248, 0.8660130718954248, 0.6125356125356125, 0.8660130718954248, 0.843104410943607]","['73.1481%', '73.1481%', '81.4286%', '88.3333%', '88.4211%']"
1001995,"['砀山酥梨-2只约550-600g', '砀山酥梨-2只约550-600g', '【鲜果切】红心火龙果-约350g/份', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",71.44,"[4.388888888888888, 4.388888888888888, 9.8, 30.999999999999996]",36.63999999999999,"[6.8, 6.8, 15.8, 56.8]","[0.8660130718954248, 0.8660130718954248, 0.8087201125175808, 0.8059467918622849]","['63.1661%', '63.1661%', '56.4178%', '47.8029%']"
1002116,"['砀山酥梨-2只约550-600g', '砀山酥梨-2只约550-600g', '【新鲜直达】A级进口车厘子-约250g']",50.92,"[4.388888888888888, 4.388888888888888, -5.200000000000003]",-7.080000000000003,"[6.8, 6.8, 49.8]","[0.8660130718954248, 0.8660130718954248, 0.959393128067827]","['124.8064%', '124.8064%', '-18.1068%']"
1003778,"['砀山酥梨-2只约550-600g', '【进口】伽俐果-300-400g/份', '砀山酥梨-1只约300g', '【鲜果切】新疆蜜瓜果切约200g/份', '越南酸奶百香果味-400g/4小杯']",36.96,"[4.388888888888888, 1.477777777777777, 2.5, 5.8, 8.47]",19.029999999999998,"[6.8, 7.8, 3.8, 7.8, 16.8]","[0.8660130718954248, 0.8689458689458689, 0.0029239766081871348, 0.3561253561253561, 0.8796296296296297]","['73.1481%', '21.1111%', '83.3333%', '82.8571%', '52.9375%']"
1003793,"['砀山酥梨-2只约550-600g', '【进口】伽俐果-300-400g/份', '砀山酥梨-1只约300g', '菲诺纯椰汁-约180ml/袋', '【鲜果切】西瓜鲜果切-约2斤']",39.75,"[4.388888888888888, 1.477777777777777, 2.5, 5.699999999999999, 16.799999999999997]",26.949999999999996,"[6.8, 7.8, 3.8, 7.8, 19.9]","[0.8660130718954248, 0.8689458689458689, 0.0029239766081871348, 0.6125356125356125, 0.843104410943607]","['73.1481%', '21.1111%', '83.3333%', '81.4286%', '88.4211%']"
1004084,"['砀山酥梨-2只约550-600g', '【进口】伽俐果-300-400g/份', '菲诺纯椰汁-约180ml/袋', '【进口】伽俐果-300-400g/份']",25.44,"[4.388888888888888, 1.477777777777777, 5.699999999999999, 2.5]",11.739999999999998,"[6.8, 7.8, 7.8, 7.8]","[0.8660130718954248, 0.8689458689458689, 0.6125356125356125, 0.8689458689458689]","['73.1481%', '21.1111%', '81.4286%', '35.7143%']"
1004108,"['砀山酥梨-2只约550-600g', '【进口】伽俐果-300-400g/份', '菲诺纯椰汁-约180ml/袋', '【鲜果切】西瓜鲜果切-约2斤']",36.33,"[4.388888888888888, 1.477777777777777, 5.699999999999999, 16.799999999999997]",24.829999999999995,"[6.8, 7.8, 7.8, 19.9]","[0.8660130718954248, 0.8689458689458689, 0.6125356125356125, 0.843104410943607]","['73.1481%', '21.1111%', '81.4286%', '88.4211%']"
1004338,"['砀山酥梨-2只约550-600g', '【进口】伽俐果-300-400g/份', '红心猕猴桃-2只约180g', '【鲜果切】西瓜鲜果切-约2斤']",39.12,"[4.388888888888888, 1.477777777777777, 8.7, 16.799999999999997]",27.519999999999996,"[6.8, 7.8, 10.9, 19.9]","[0.8660130718954248, 0.8689458689458689, 0.6320081549439348, 0.843104410943607]","['73.1481%', '21.1111%', '87.0000%', '88.4211%']"
1004982,"['砀山酥梨-2只约550-600g', '【进口】伽俐果-300-400g/份', '【新鲜直达】A级进口车厘子-约250g']",51.72,"[4.388888888888888, 1.477777777777777, -5.200000000000003]",-10.080000000000002,"[6.8, 7.8, 49.8]","[0.8660130718954248, 0.8689458689458689, 0.959393128067827]","['109.4320%', '31.5829%', '-15.8763%']"
1007437,"['砀山酥梨-2只约550-600g', '那么大西梅-约228g/罐', '【鲜果切】西瓜鲜果切-约2斤']",41.11,"[4.388888888888888, 7.888888888888886, 16.799999999999997]",25.009999999999994,"[6.8, 22.8, 19.9]","[0.8660130718954248, 0.8723196881091616, 0.843104410943607]","['73.1481%', '35.8586%', '88.4211%']"
1007444,"['砀山酥梨-2只约550-600g', '那么大西梅-约228g/罐', '【新鲜直达】A级进口车厘子-约250g']",63.519999999999996,"[4.388888888888888, 7.888888888888886, -5.200000000000003]",-4.980000000000003,"[6.8, 22.8, 49.8]","[0.8660130718954248, 0.8723196881091616, 0.959393128067827]","['146.5901%', '71.8612%', '-21.2671%']"
1007545,"['砀山酥梨-2只约550-600g', '越南酸奶百香果味-400g/4小杯', '砀山酥梨-1只约300g', '【鲜果切】西瓜鲜果切-约2斤']",39.93,"[4.388888888888888, 6.4477777777777785, 2.5, 16.799999999999997]",26.199999999999996,"[6.8, 16.8, 3.8, 19.9]","[0.8660130718954248, 0.8796296296296297, 0.0029239766081871348, 0.843104410943607]","['73.1481%', '40.2986%', '83.3333%', '88.4211%']"
1007592,"['砀山酥梨-2只约550-600g', '越南酸奶百香果味-400g/4小杯', '红心猕猴桃-2只约180g']",28.410000000000004,"[4.388888888888888, 6.4477777777777785, 8.7]",16.88,"[6.8, 16.8, 10.9]","[0.8660130718954248, 0.8796296296296297, 0.6320081549439348]","['73.1481%', '40.2986%', '87.0000%']"
1007615,"['砀山酥梨-2只约550-600g', '越南酸奶百香果味-400g/4小杯', '【鲜果切】西瓜鲜果切-约2斤']",36.51,"[4.388888888888888, 6.4477777777777785, 16.799999999999997]",24.08,"[6.8, 16.8, 19.9]","[0.8660130718954248, 0.8796296296296297, 0.843104410943607]","['73.1481%', '40.2986%', '88.4211%']"
1007620,"['砀山酥梨-2只约550-600g', '越南酸奶百香果味-400g/4小杯', '佳沛阳光金果36#-4只']",49.02,"[4.388888888888888, 6.4477777777777785, 29.4]",35.29,"[6.8, 16.8, 33.8]","[0.8660130718954248, 0.8796296296296297, 0.8809993425378042]","['73.1481%', '40.2986%', '89.0909%']"
1007621,"['砀山酥梨-2只约550-600g', '越南酸奶百香果味-400g/4小杯', '【需解冻】冷冻榴莲肉（有核）-约300g/盒42.8']",65.22,"[4.388888888888888, 6.4477777777777785, 30.999999999999996]",29.589999999999993,"[6.8, 16.8, 56.8]","[0.8660130718954248, 0.8796296296296297, 0.8059467918622849]","['60.7879%', '33.4891%', '46.0031%']"
